año,mes,ID Pedido,sku,sku_descripcion,familia,linea_negocio,cantidad,id_ciudad_destino
2019,11,50078739,1000034,HOMOPOLIMERO 11H01A BOLSAS 25 KG,Homopolimero,PP,1.000,Villa Rica
2019,11,50078740,1000050,COPOLIMERO I. 12C20 BOLSAS 25 KG,Copolimero Impacto,PP,14.000,Villa Rica
2019,11,50078741,1000050,COPOLIMERO I. 12C20 BOLSAS 25 KG,Copolimero Impacto,PP,14.000,Villa Rica
2019,11,50078743,1000034,HOMOPOLIMERO 11H01A BOLSAS 25 KG,Homopolimero,PP,27.000,Rosario
2019,11,50078744,1000230,COPOLYMER PROPYLENE 35R80 BBAG 1200,Copolimero Random,PP,24.000,Foshan
2019,11,50078745,1000177,COPOLIMERO R. 02R01CA-1 BOLSAS 25 KG,Copolimero Random,PP,12.000,Tibas
2019,11,50078745,1000209,COPOLIMERO R. 45R60CD BOLSAS 25 KG,Copolimero Random,PP,14.000,Tibas
2019,11,50078750,1000041,HOMOPOLIMERO 40H92N BOLSAS 25 KG,Homopolimero,PP,15.000,Caracas
2019,11,50078751,1000242,HOMOPOLIMERO 03H83-AV BOLSAS 25 KG,Homopolimero,PP,27.000,Cagua
2019,11,50078752,1000000,HOMOPOLIMERO 01H41 BOLSAS 25 KG,Homopolimero,PP,27.000,Guayaquil
2019,11,50078754,1000053,HOMOPOLIMERO 02H82-AC BOLSAS 25 KG,Homopolimero,PP,24.000,Ciudad de Guatemala
2019,11,50078755,7262,600-6BL,Masterb. Blanco B.PP,MB,14.000,Cuautitlán Izcalli
2019,11,50078755,7263,676-1BL,Masterb. Blanco B.PS,MB,2.500,Cuautitlán Izcalli
2019,11,50078755,1000246,COPOLIMERO I. 80C13NA BOLSAS 25 KG,Copolimero Impacto,PP,6.000,Cuautitlán Izcalli
2019,11,50078759,1000033,HOMOPOLIMERO 08H85DB-P BOLSAS 25 KG,Homopolimero,PP,7.000,Guayaquil
2019,11,50078759,1000039,COPOLIMERO R. 07R87DB BOLSAS 25 KG,Copolimero Random,PP,3.000,Guayaquil
2019,11,50078759,1000042,COPOLIMERO R. 01R25 BOLSAS 25 KG,Copolimero Random,PP,6.750,Guayaquil
2019,11,50078760,1000071,COPOLIMERO R. 80R90CD BOLSAS 25 KG,Copolimero Random,PP,5.000,Guachene
2019,11,50078760,1000208,HOMOPOLIMERO 60H92 BOLSAS 25 KG,Homopolimero,PP,10.000,Guachene
2019,11,50078767,5552,MASTERBATCH 730-2CL,ADITIVOS,MB,1.000,Quito
2019,11,50078767,1000122,HOMOPOLIMERO 20H92N BOLSAS 25 KG,Homopolimero,PP,9.000,Quito
2019,11,50078767,1000209,COPOLIMERO R. 45R60CD BOLSAS 25 KG,Copolimero Random,PP,6.750,Quito
2019,11,50078768,1000038,HOMOPOLIMERO 20H10NA BOLSAS 25 KG,Homopolimero,PP,0.300,RIONEGRO
2019,11,50078769,1000038,HOMOPOLIMERO 20H10NA BOLSAS 25 KG,Homopolimero,PP,0.300,RIONEGRO
2019,11,50078770,1000005,HOMOPOLIMERO 03H82 BOLSAS 25 KG,Homopolimero,PP,3.000,Toluca
2019,11,50078770,1000046,COPOLIMERO I. 01C25 BOLSAS 25 KG,Copolimero Impacto,PP,15.000,Toluca
2019,11,50078770,1000050,COPOLIMERO I. 12C20 BOLSAS 25 KG,Copolimero Impacto,PP,1.000,Toluca
2019,11,50078770,1000053,HOMOPOLIMERO 02H82-AC BOLSAS 25 KG,Homopolimero,PP,0.025,Toluca
2019,11,50078770,1000085,COPOLIMERO I. 40C75N BOLSAS 25 KG,Copolimero Impacto,PP,1.000,Toluca
2019,11,50078770,1000151,COPOLIMERO I. 05C06T-B BOLSAS 25 KG,Copolimero Impacto,PP,0.025,Toluca
2019,11,50078770,1000209,COPOLIMERO R. 45R60CD BOLSAS 25 KG,Copolimero Random,PP,0.075,Toluca
2019,11,50078771,1000034,HOMOPOLIMERO 11H01A BOLSAS 25 KG,Homopolimero,PP,10.000,Toluca
2019,11,50078771,1000181,COPOLIMERO R. 30R40CD BOLSAS 25 KG,Copolimero Random,PP,10.000,Toluca
2019,11,50078772,1000046,COPOLIMERO I. 01C25 BOLSAS 25 KG,Copolimero Impacto,PP,3.000,Guayaquil
2019,11,50078772,1000242,HOMOPOLIMERO 03H83-AV BOLSAS 25 KG,Homopolimero,PP,24.000,Guayaquil
2019,11,50078773,1000320,RANDOM COPOLYMER GRADE: 02R01CD QBAG 650,Copolimero Random,PP,20.150,Bayamon
2019,11,50078775,1000007,COPOLIMERO R. 07R87 BOLSAS 25 KG,Copolimero Random,PP,27.000,Quito
2019,11,50078779,1000177,COPOLIMERO R. 02R01CA-1 BOLSAS 25 KG,Copolimero Random,PP,27.000,Quito
2019,11,50078780,1000091,COPOLIMERO I. 40C75N BIG BAG 850 KG,Copolimero Impacto,PP,17.000,RIONEGRO
2019,11,50078780,1000123,COPOLIMERO R. 80R90CD BIG BAG 850 KG,Copolimero Random,PP,17.000,RIONEGRO
2019,11,50078781,1000091,COPOLIMERO I. 40C75N BIG BAG 850 KG,Copolimero Impacto,PP,17.000,RIONEGRO
2019,11,50078781,1000123,COPOLIMERO R. 80R90CD BIG BAG 850 KG,Copolimero Random,PP,17.000,RIONEGRO
2019,11,50078783,6102,4380-2VE,Otros Compuestos,MB,0.001,TOCANCIPA
2019,11,50078786,6102,4356-13AZ,Otros Compuestos,MB,0.002,Hospital
2019,11,50078787,1000224,COPOLIMERO I. 60C90ND BOLSAS 25 KG,Copolimero Impacto,PP,25.000,Santa Cruz
2019,11,50078794,1000007,COPOLIMERO R. 07R87 BOLSAS 25 KG,Copolimero Random,PP,27.000,Quito
2019,11,50078795,1000033,HOMOPOLIMERO 08H85DB-P BOLSAS 25 KG,Homopolimero,PP,27.000,Quito
2019,11,50078799,1000007,COPOLIMERO R. 07R87 BOLSAS 25 KG,Copolimero Random,PP,27.000,Buenos Aires
2019,11,50078802,1000177,COPOLIMERO R. 02R01CA-1 BOLSAS 25 KG,Copolimero Random,PP,4.000,CARTAGENA
2019,11,50078802,1000305,HOMOPOLIMERO 03H83-AV BIG BAG 850 KG,Homopolimero,PP,12.750,CARTAGENA
2019,11,50078802,1000305,HOMOPOLIMERO 03H83-AV BIG BAG 850 KG,Homopolimero,PP,17.000,CARTAGENA
2019,11,50078806,1000046,IMPACT COPOLYMER 01C25,Copolimero Impacto,PP,25.500,Sao Paulo
2019,11,50078810,1000091,COPOLIMERO I. 40C75N BIG BAG 850 KG,Copolimero Impacto,PP,8.500,RIONEGRO
2019,11,50078810,1000123,COPOLIMERO R. 80R90CD BIG BAG 850 KG,Copolimero Random,PP,20.400,RIONEGRO
2019,11,50078810,1000224,COPOLIMERO I. 60C90ND BOLSAS 25 KG,Copolimero Impacto,PP,4.250,RIONEGRO
2019,11,50078811,1000091,COPOLIMERO I. 40C75N BIG BAG 850 KG,Copolimero Impacto,PP,8.500,RIONEGRO
2019,11,50078811,1000123,COPOLIMERO R. 80R90CD BIG BAG 850 KG,Copolimero Random,PP,20.400,RIONEGRO
2019,11,50078811,1000224,COPOLIMERO I. 60C90ND BOLSAS 25 KG,Copolimero Impacto,PP,4.250,RIONEGRO
2019,11,50078812,1000005,HOMOPOLIMERO 03H82 BOLSAS 25 KG,Homopolimero,PP,34.000,Guachene
2019,11,50078814,1000049,COPOLIMERO I. 06C30DA BOLSAS 25 KG,Copolimero Impacto,PP,27.000,Guayaquil
2019,11,50078815,1000071,COPOLIMERO R. 80R90CD BOLSAS 25 KG,Copolimero Random,PP,27.000,Guayaquil
2019,11,50078818,6102,32019RO,Otros Compuestos,MB,0.010,Puerto Tejada
2019,11,50078819,1000314,HOMOPOLYMER 20H10NA-AD BIG BAG 980 KG,Homopolimero,PP,19.600,Cheshire
2019,11,50078820,1000314,HOMOPOLYMER 20H10NA-AD BIG BAG 980 KG,Homopolimero,PP,19.600,Cheshire
2019,11,50078821,1000005,HOMOPOLIMERO 03H82 BOLSAS 25 KG,Homopolimero,PP,16.750,Guayaquil
2019,11,50078823,1000196,IMPACT COPOLYMER 60C55ND BAGS OF 25 KG,Copolimero Impacto,PP,0.025,Yokkaichi
2019,11,50078823,1000212,IMPACT COPOLYMER 130C80ND BAGS OF 25 KG,Copolimero Impacto,PP,0.025,Yokkaichi
2019,11,50078823,1000262,IMPACT COPOLYMER 35C14NA BAGS OF 25 KG,Copolimero Impacto,PP,0.025,Yokkaichi
2019,11,50078824,1000290,COPOLIMERO R. 07R87 BIG BAG 1000 KG,Copolimero Random,PP,20.000,Iztacalco
2019,11,50078826,1000074,HOMOPOLIMERO 40H92-SBC BOLSAS 25 KG,Homopolimero,PP,20.000,TLALPAN
2019,11,50078829,1000248,HOMOPOLIMERO 03H82NA-TAR BOLSAS 25 KG,Homopolimero,PP,25.500,Quilicura
2019,11,50078830,1000177,COPOLIMERO R. 02R01CA-1 BOLSAS 25 KG,Copolimero Random,PP,25.500,Quilicura
2019,11,50078831,1000007,COPOLIMERO R. 07R87 BOLSAS 25 KG,Copolimero Random,PP,27.000,Lima
2019,11,50078832,1000007,COPOLIMERO R. 07R87 BOLSAS 25 KG,Copolimero Random,PP,24.000,Quezaltepeque
2019,11,50078837,1000037,HOMOPOLIMERO 18H86 BOLSAS 25 KG,Homopolimero,PP,11.000,Guayaquil
2019,11,50078838,1000000,HOMOPOLIMERO 01H41 BOLSAS 25 KG,Homopolimero,PP,18.000,Callao
2019,11,50078838,1000000,HOMOPOLIMERO 01H41 BOLSAS 25 KG,Homopolimero,PP,27.000,Callao
2019,11,50078838,1000046,COPOLIMERO I. 01C25 BOLSAS 25 KG,Copolimero Impacto,PP,9.000,Callao
2019,11,50078840,1000230,COPOLYMER PROPYLENE 35R80 BBAG 1200,Copolimero Random,PP,24.000,Suzhou
2019,11,50078843,6102,36094BEPE,Otros Compuestos,MB,0.003,Reg de México
2019,11,50078844,6102,32246ROPE,Otros Compuestos,MB,0.005,Reg de México
2019,11,50078845,6756,750-8NT,Ayudas de Proceso,MB,6.000,Santo Domingo
2019,11,50078845,7324,711-10UV,ADITIVOS,MB,1.900,Santo Domingo
2019,11,50078845,1000045,COPOLIMERO R. 12R88A BOLSAS DE 25 KG,Copolimero Random,PP,13.100,Santo Domingo
2019,11,50078845,1000177,COPOLIMERO R. 02R01CA-1 BOLSAS 25 KG,Copolimero Random,PP,6.000,Santo Domingo
2019,11,50078846,6102,707-10NT,Otros Compuestos,MB,0.050,LA VICTORIA
2019,11,50078846,6102,750-8NT,Otros Compuestos,MB,0.050,LA VICTORIA
2019,11,50078848,1000214,COPOLIMERO R. 35R80 BOLSAS 25 KG,Copolimero Random,PP,7.500,CARTAGENA
2019,11,50078849,1000230,COPOLIMERO R. 35R80 BIG BAG 1200 KG,Copolimero Random,PP,26.400,PALMIRA
2019,11,50078857,1000005,HOMOPOLIMERO 03H82 BOLSAS 25 KG,Homopolimero,PP,27.000,Lima
2019,11,50078859,1000038,POLYPROPYLENE HOMOPOLYMER 20H10NA,Homopolimero,PP,10.000,Bayamon
2019,11,50078861,1000220,HOMOPOLIMERO 08H85DB-BC BOLSAS 25 KG,Homopolimero,PP,27.000,Lima
2019,11,50078863,1000034,POLYPROPYLENE 11H01A,Homopolimero,PP,27.000,Chacao
2019,11,50078865,1000005,HOMOPOLIMERO 03H82 BOLSAS 25 KG,Homopolimero,PP,27.000,Buenos Aires
2019,11,50078865,1000038,HOMOPOLIMERO 20H10NA BOLSAS 25 KG,Homopolimero,PP,27.000,Buenos Aires
2019,11,50078865,1000040,HOMOPOLIMERO 40H92 BOLSAS 25 KG,Homopolimero,PP,27.000,Buenos Aires
2019,11,50078865,1000041,HOMOPOLIMERO 40H92N BOLSAS 25 KG,Homopolimero,PP,27.000,Buenos Aires
2019,11,50078866,1000007,COPOLIMERO R. 07R87 BOLSAS 25 KG,Copolimero Random,PP,25.500,Quilicura
2019,11,50078871,1000147,HOMOPOLIMERO 03H83A BOLSAS 25 KG,Homopolimero,PP,27.000,Caracas
2019,11,50078883,1000005,HOMOPOLIMERO 03H82 BOLSAS 25 KG,Homopolimero,PP,20.000,Toluca
2019,11,50078884,1000034,HOMOPOLIMERO 11H01A BOLSAS 25 KG,Homopolimero,PP,7.000,Lima
2019,11,50078884,1000044,COPOLIMERO R. 10R10C BOLSAS 25 KG,Copolimero Random,PP,20.000,Lima
2019,11,50078884,1000244,COPOLIMERO I. 25C35-EC BOLSAS 25 KG,Copolimero Impacto,PP,27.000,Lima
2019,11,50078892,1000049,COPOLIMERO I. 06C30DA BOLSAS 25 KG,Copolimero Impacto,PP,25.000,Oruro
2019,11,50078892,1000248,HOMOPOLIMERO 03H82NA-TAR BOLSAS 25 KG,Homopolimero,PP,25.000,Oruro
2019,11,50078903,1000052,HOMOPOLIMERO 03H82NA-TAR BIG BAG 850 KG,Homopolimero,PP,17.000,CARTAGENA
2019,11,50078905,1000037,HOMOPOLIMERO 18H86 BOLSAS 25 KG,Homopolimero,PP,20.000,CARTAGENA
2019,11,50078905,1000041,HOMOPOLIMERO 40H92N BOLSAS 25 KG,Homopolimero,PP,0.200,CARTAGENA
2019,11,50078905,1000046,COPOLIMERO I. 01C25 BOLSAS 25 KG,Copolimero Impacto,PP,3.000,CARTAGENA
2019,11,50078905,1000071,COPOLIMERO R. 80R90CD BOLSAS 25 KG,Copolimero Random,PP,2.000,CARTAGENA
2019,11,50078907,2000078,RESINA GRANULAR PP-MF10,Resinas Granular,PP,10.829,CARTAGENA
2019,11,50078914,1000049,COPOLIMERO I. 06C30DA BOLSAS 25 KG,Copolimero Impacto,PP,26.000,Tibas
2019,11,50078915,1000052,HOMOPOLIMERO 03H82NA-TAR BIG BAG 850 KG,Homopolimero,PP,15.300,CARTAGENA
2019,11,50078915,1000155,COPOLIMERO I. 01C25 BIG BAG 850 KG,Copolimero Impacto,PP,16.150,CARTAGENA
2019,11,50078915,1000177,COPOLIMERO R. 02R01CA-1 BOLSAS 25 KG,Copolimero Random,PP,3.000,CARTAGENA
2019,11,50078917,6756,MASTERBARCH DE CARBONATO 750-8NT,Ayudas de Proceso,MB,2.000,Ciudad de Guatemala
2019,11,50078917,1000224,COPOLIMERO I. 60C90ND BOLSAS 25 KG,Copolimero Impacto,PP,10.000,Ciudad de Guatemala
2019,11,50078917,1000239,COPOLIMERO R.02R01CA-EAT BOLSAS 25 KG,Copolimero Random,PP,3.000,Ciudad de Guatemala
2019,11,50078917,1000246,COPOLIMERO I. 80C13NA BOLSAS 25 KG,Copolimero Impacto,PP,7.000,Ciudad de Guatemala
2019,11,50078921,1000214,COPOLIMERO R. 35R80 BOLSAS 25 KG,Copolimero Random,PP,20.000,CARTAGENA
2019,11,50078924,1000038,HOMOPOLIMERO 20H10NA BOLSAS 25 KG,Homopolimero,PP,20.000,Ciudad de Guatemala
2019,11,50078924,1000042,COPOLIMERO R. 01R25 BOLSAS 25 KG,Copolimero Random,PP,4.000,Ciudad de Guatemala
2019,11,50078939,1000000,HOMOPOLIMERO 01H41 BOLSAS 25 KG,Homopolimero,PP,13.000,Santo Domingo
2019,11,50078939,1000209,COPOLIMERO R. 45R60CD BOLSAS 25 KG,Copolimero Random,PP,13.000,Santo Domingo
2019,11,50078941,1000244,COPOLIMERO I. 25C35-EC BOLSAS 25 KG,Copolimero Impacto,PP,26.000,Santo Domingo
2019,11,50078945,1000039,COPOLIMERO R. 07R87DB BOLSAS 25 KG,Copolimero Random,PP,27.000,Guarenas
2019,11,50078959,1000214,COPOLIMERO R. 35R80 BOLSAS 25 KG,Copolimero Random,PP,10.000,CARTAGENA
2019,11,50078959,1000214,COPOLIMERO R. 35R80 BOLSAS 25 KG,Copolimero Random,PP,27.000,CARTAGENA
2019,11,70131609,7142,34206AZPE,Masterbatch de Color,MB,0.025,BOGOTA
2019,11,70132464,6966,31062NAPE,Masterbatch de Color,MB,0.025,BOGOTA
2019,11,70132860,6966,31062NAPE,Masterbatch de Color,MB,0.050,BOGOTA
2019,11,70132861,7181,39146FUPE,Masterbatch de Color,MB,0.025,BOGOTA
2019,11,70132952,5861,665-2BL,Masterb. Blanco B.PE,MB,0.200,BOGOTA
2019,11,70133072,7398,33039VIPE,Masterbatch de Color,MB,0.025,BOGOTA
2019,11,70133117,6448,408-1NT,PP Ref.Fibra  Vidrio,MB,0.300,Zona Franca Rionegro Antioquia
2019,11,70133239,5025,663-2BL,Masterb. Blanco B.PE,MB,0.025,PALMIRA
2019,11,70133240,7398,33039VIPE,Masterbatch de Color,MB,0.025,BOGOTA
2019,11,70133243,7135,39142DORPE,Masterbatch de Color,MB,0.025,BOGOTA
2019,11,70133244,7073,34196AZPE,Masterbatch de Color,MB,0.150,BOGOTA
2019,11,70133245,7106,35202VEPE,Masterbatch de Color,MB,0.025,BOGOTA
2019,11,70133247,5107,32045ROPP,Masterbatch de Color,MB,0.050,BOGOTA
2019,11,70133306,6470,665-8BS EN BIG BAGS DE 1.000 KG.,Masterb. Blanco B.PE,MB,6.000,Guachene
2019,11,70133306,6946,30031AMPP,Masterbatch de Color,MB,0.200,Guachene
2019,11,70133334,4285,POLIETILENO LDPE POLIFEN 641,LDPE POLIFEN 641 ,PE,25.500,BLUMENAU
2019,11,70133362,7093,32182ROPE,Masterbatch de Color,MB,0.200,BOGOTA
2019,11,70133363,5997,30071AMPP,Masterbatch de Color,MB,0.050,BOGOTA
2019,11,70133364,7073,34196AZPE,Masterbatch de Color,MB,0.025,BOGOTA
2019,11,70133393,6946,30031AMPP,Masterbatch de Color,MB,0.494,CALOTO
2019,11,70133432,7093,32182ROPE,Masterbatch de Color,MB,0.200,BOGOTA
2019,11,70133447,6267,730-1NC,ADITIVOS,MB,0.025,RIONEGRO
2019,11,70133447,6267,730-1NC,ADITIVOS,MB,0.075,RIONEGRO
2019,11,70133499,5239,35182VEPE MASTERBATCH VERDE,Masterbatch de Color,MB,0.101,RIONEGRO
2019,11,70133528,7073,34196AZPE,Masterbatch de Color,MB,0.050,BOGOTA
2019,11,70133528,7073,34196AZPE,Masterbatch de Color,MB,0.100,BOGOTA
2019,11,70133540,5861,665-2BL,Masterb. Blanco B.PE,MB,0.200,BOGOTA
2019,11,70133547,4453,POLIETILENO LDPE POLIFEN 641,LD_PO_NP_641,PE,25.500,Garuva
2019,11,70133576,7106,35202VEPE,Masterbatch de Color,MB,0.025,BOGOTA
2019,11,70133577,7093,32182ROPE,Masterbatch de Color,MB,0.200,BOGOTA
2019,11,70133638,6184,720-1AF,ADITIVOS,MB,0.500,Guachene
2019,11,70133638,6470,665-8BS EN BIG BAGS DE 1.000 KG.,Masterb. Blanco B.PE,MB,3.000,Guachene
2019,11,70133639,6184,720-1AF,ADITIVOS,MB,0.500,Guachene
2019,11,70133639,6946,30031AMPP,Masterbatch de Color,MB,0.100,Guachene
2019,11,70133639,6946,30031AMPP,Masterbatch de Color,MB,0.200,Guachene
2019,11,70133649,7073,34196AZPE,Masterbatch de Color,MB,0.153,BOGOTA
2019,11,70133703,6448,408-1NT,PP Ref.Fibra  Vidrio,MB,0.300,Zona Franca Rionegro Antioquia
2019,11,70133837,5897,35094VEPE,Masterbatch de Color,MB,0.100,CALOTO
2019,11,200014638,4579,HDPE ESENTTIA S50035-55,HDPE Soplado,PE,23.375,San Pedro Sula
2019,11,200014686,4600,HDPE Esenttia 057-95 A,HDPE HMW Bimodal,PE,7.450,JARAGUÁ DO SUL
2019,11,200014686,4600,HDPE Esenttia 057-95 A,HDPE HMW Bimodal,PE,86.050,JARAGUÁ DO SUL
2019,11,200014687,4601,LLDPE Esenttia PH 1018 -AD,LLDPE Hexeno,PE,46.750,JARAGUÁ DO SUL
2019,11,200014743,4603,HDPE Cynpol HD0860UV,HDPE Inyec(M.I.6-10),PE,46.750,Lima
2019,11,200014903,4567,HDPE ESENTTIA P08-51,HDPE HMW Bimodal,PE,23.375,Guayaquil
2019,11,200015153,4579,HDPE ESENTTIA S50035-55,HDPE Soplado,PE,66.150,Lima
2019,11,200015154,4579,HDPE ESENTTIA S50035-55,HDPE Soplado,PE,20.750,Lima
2019,11,200015155,4606,LDPE Esenttia P 2220 AD,LDPE Uso General,PE,93.500,Lima
2019,11,200015156,4606,LDPE Esenttia P 2220 AD,LDPE Uso General,PE,23.375,Lima
2019,12,50076289,1000049,COPOLIMERO I. 06C30DA BOLSAS 25 KG,Copolimero Impacto,PP,5.000,Zona Franca Rionegro Antioquia
2019,12,50077561,1000290,COPOLIMERO R. 07R87 BIG BAG 1000 KG,Copolimero Random,PP,20.000,CIUDAD DE MEXICO
2019,12,50077920,1000074,HOMOPOLIMERO 40H92-SBC BOLSAS 25 KG,Homopolimero,PP,27.000,Lima
2019,12,50077971,5225,665-7BL,Masterb. Blanco B.PE,MB,0.500,Santo Domingo
2019,12,50077971,1000315,COPOLIMERO I. 60C90ND BIG BAG 1000 KG,Copolimero Impacto,PP,20.000,Santo Domingo
2019,12,50078011,1000077,COPOLYMER OF PROPYLENE GRADE: 25C75N,Copolimero Impacto,PP,0.050,Sao Paulo
2019,12,50078011,1000262,Impact copolymer 35C14NA 25Kg. Bags,Copolimero Impacto,PP,0.050,Sao Paulo
2019,12,50078046,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,Homopolimero,PP,105.600,PALMIRA
2019,12,50078099,1000089,TERPOLYMER 05EST01,Terpolimeros,PP,25.500,Itamonte
2019,12,50078135,1000220,POLYPROPYLENE 08H85DB-BC Bags 25 Kg,Homopolimero,PP,25.500,Jaboatão dos Guararapes
2019,12,50078150,1000238,IMPACT COPOLYMER 60C55ND BIG BAG 1200 KG,Copolimero Impacto,PP,24.000,Saint-Placide
2019,12,50078170,1000085,IMPACT COPOLYMER 40C75N BAGS OF 25KG,Copolimero Impacto,PP,25.500,JARAGUÁ DO SUL
2019,12,50078193,1000049,PROPYLENE COPOLYMER GRADE 06C30DA,Copolimero Impacto,PP,0.750,BOITUVA
2019,12,50078193,1000201,POLYPROPYLENE 11H01-R2,Homopolimero,PP,0.750,BOITUVA
2019,12,50078193,1000236,IMPACT COPOLYMER 05C06 BAGS OF 25 KG,Copolimero Impacto,PP,0.750,BOITUVA
2019,12,50078193,1000248,HOMOPOLYMER 03H82NA-TAR BAGS OF 25 KG,Homopolimero,PP,0.750,BOITUVA
2019,12,50078197,2000080,RESINA GRANULAR PP-MF3-AV,Resinas Granular,PP,4.833,CARTAGENA
2019,12,50078197,2000080,RESINA GRANULAR PP-MF3-AV,Resinas Granular,PP,5.361,CARTAGENA
2019,12,50078197,2000080,RESINA GRANULAR PP-MF3-AV,Resinas Granular,PP,5.411,CARTAGENA
2019,12,50078221,1000241,Impact copolymer 16C12NA 25Kg. Bags,Copolimero Impacto,PP,25.500,PORTO VELHO
2019,12,50078226,1000150,POLIPROPYLENE 80H92N Bags 25 KG,Homopolimero,PP,25.500,PORTO VELHO
2019,12,50078227,1000150,POLIPROPYLENE 80H92N Bags 25 KG,Homopolimero,PP,25.500,PORTO VELHO
2019,12,50078228,1000041,HOMOPOLYMER 40H92N BAGS OF 25 KG,Homopolimero,PP,25.500,PORTO VELHO
2019,12,50078311,1000179,HOMOPOLIMERO 03H83A BIG BAG 850 KG,Homopolimero,PP,7.650,CARTAGENA
2019,12,50078311,1000305,HOMOPOLIMERO 03H83-AV BIG BAG 850 KG,Homopolimero,PP,17.000,CARTAGENA
2019,12,50078317,1000182,Impact copolymer 20C65NA 25Kg. Bags,Copolimero Impacto,PP,25.500,Cambui
2019,12,50078340,1000003,HOMOPOLIMERO 02H84ND BOLSAS 25 KG,Homopolimero,PP,3.000,Reg de México
2019,12,50078340,1000049,COPOLIMERO I. 06C30DA BOLSAS 25 KG,Copolimero Impacto,PP,17.000,Reg de México
2019,12,50078340,1000049,COPOLIMERO I. 06C30DA BOLSAS 25 KG,Copolimero Impacto,PP,20.000,Reg de México
2019,12,50078341,1000003,HOMOPOLIMERO 02H84ND BOLSAS 25 KG,Homopolimero,PP,3.000,Reg de México
2019,12,50078341,1000049,COPOLIMERO I. 06C30DA BOLSAS 25 KG,Copolimero Impacto,PP,17.000,Reg de México
2019,12,50078341,1000049,COPOLIMERO I. 06C30DA BOLSAS 25 KG,Copolimero Impacto,PP,20.000,Reg de México
2019,12,50078343,1000038,HOMOPOLIMERO 20H10NA BOLSAS 25 KG,Homopolimero,PP,20.000,Santa Rosa Jáuregui
2019,12,50078355,1000046,COPOLIMERO I. 01C25 BOLSAS 25 KG,Copolimero Impacto,PP,3.000,Rio Cuarto
2019,12,50078355,1000196,COPOLIMERO I. 60C55ND BOLSAS 25 KG,Copolimero Impacto,PP,4.000,Rio Cuarto
2019,12,50078355,1000241,COPOLIMERO I. 16C12NA BOLSAS 25 KG,Copolimero Impacto,PP,20.000,Rio Cuarto
2019,12,50078369,1000241,COPOLIMERO I. 16C12NA BOLSAS 25 KG,Copolimero Impacto,PP,27.000,Buenos Aires
2019,12,50078383,1000297,HOMOPOLIMERO 08H33 BIG BAG 1000 KG,Homopolimero,PP,20.000,SILAO
2019,12,50078384,1000297,HOMOPOLIMERO 08H33 BIG BAG 1000 KG,Homopolimero,PP,20.000,SILAO
2019,12,50078385,1000297,HOMOPOLIMERO 08H33 BIG BAG 1000 KG,Homopolimero,PP,20.000,SILAO
2019,12,50078386,1000297,HOMOPOLIMERO 08H33 BIG BAG 1000 KG,Homopolimero,PP,20.000,SILAO
2019,12,50078389,1000248,HOMOPOLIMERO 03H82NA-TAR BOLSAS 25 KG,Homopolimero,PP,20.000,SILAO
2019,12,50078410,1000290,COPOLIMERO R. 07R87 BIG BAG 1000 KG,Copolimero Random,PP,20.000,Zacapu
2019,12,50078418,1000143,IMPACT COPOLYMER 80C13NA BBAG 980,Copolimero Impacto,PP,19.600,Cheshire
2019,12,50078421,1000143,IMPACT COPOLYMER 80C13NA BBAG 980,Copolimero Impacto,PP,19.600,Cheshire
2019,12,50078422,1000143,IMPACT COPOLYMER 80C13NA BBAG 980,Copolimero Impacto,PP,19.600,Cheshire
2019,12,50078429,1000248,HOMOPOLIMERO 03H82NA-TAR BOLSAS 25 KG,Homopolimero,PP,26.000,Reg de Rep. Dominicana
2019,12,50078439,1000238,IMPACT COPOLYMER 60C55ND BIG BAG 1200 KG,Copolimero Impacto,PP,24.000,Saint-Placide
2019,12,50078441,1000241,COPOLIMERO I. 16C12NA BOLSAS 25 KG,Copolimero Impacto,PP,27.000,Cordoba
2019,12,50078459,1000049,COPOLIMERO I. 06C30DA BOLSAS 25 KG,Copolimero Impacto,PP,27.000,Lima
2019,12,50078460,1000049,COPOLIMERO I. 06C30DA BOLSAS 25 KG,Copolimero Impacto,PP,27.000,Lima
2019,12,50078462,1000212,IMPACT COPOLYMER 130C80ND BAGS OF 25KG,Copolimero Impacto,PP,25.500,Manaus
2019,12,50078466,1000236,IMPACT COPOLYMER 05C06 BAGS OF 25 KG,Copolimero Impacto,PP,25.500,CRICIUMA
2019,12,50078468,1000034,HOMOPOLIMERO 11H01A BOLSAS 25 KG,Homopolimero,PP,2.000,Guayaquil
2019,12,50078468,1000049,COPOLIMERO I. 06C30DA BOLSAS 25 KG,Copolimero Impacto,PP,20.000,Guayaquil
2019,12,50078468,1000122,HOMOPOLIMERO 20H92N BOLSAS 25 KG,Homopolimero,PP,3.000,Guayaquil
2019,12,50078468,1000209,COPOLIMERO R. 45R60CD BOLSAS 25 KG,Copolimero Random,PP,2.000,Guayaquil
2019,12,50078469,1000021,HOMOPOLIMERO 40H92N CONTENEDOR,Homopolimero,PP,25.160,Haina
2019,12,50078469,1000021,HOMOPOLIMERO 40H92N CONTENEDOR,Homopolimero,PP,25.440,Haina
2019,12,50078470,1000212,COPOLIMERO I. 130C80ND BOLSAS 25 KG,Copolimero Impacto,PP,27.000,Lima
